make,model,year,engine_size,mileage,fuel_type,transmission,price,source
Volkswagen,Tiguan Allspace,2018.0,2.0,4000.0,Diesel,Automatic,29490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,480.0,Diesel,Automatic,29699.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,8308.0,Diesel,Automatic,27960.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2285.0,Diesel,Automatic,31750.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1102.0,Diesel,Automatic,31905.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,10.0,Diesel,Automatic,30730.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2000.0,Diesel,Automatic,34795.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4799.0,Diesel,Automatic,31250.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,8500.0,Diesel,Automatic,27990.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1056.0,Diesel,Automatic,30500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5612.0,Diesel,Automatic,29490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,50.0,Diesel,Automatic,36500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2000.0,Diesel,Automatic,31500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3500.0,Diesel,Automatic,30750.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,8389.0,Diesel,Automatic,26920.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3005.0,Diesel,Automatic,29990.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,9500.0,Diesel,Automatic,29440.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,,Diesel,Automatic,32490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,,,Diesel,Automatic,33000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,230.0,Diesel,Automatic,28990.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Manual,30999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1798.0,Diesel,Manual,29795.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Manual,33999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3237.0,Diesel,Manual,28080.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,,,Diesel,Automatic,35000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,50.0,Diesel,Manual,35000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,10.0,Diesel,Automatic,33450.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4946.0,Diesel,Automatic,30490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,30999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,33499.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4939.0,Diesel,Automatic,30790.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4000.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1702.0,Diesel,Automatic,30990.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1852.0,Diesel,Automatic,31899.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,6500.0,Diesel,Automatic,29970.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3000.0,Diesel,Automatic,28895.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,10.0,Diesel,Manual,31000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3980.0,Diesel,Automatic,30800.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5.0,Diesel,Manual,31650.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3500.0,Diesel,Automatic,31500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3000.0,Diesel,Automatic,29995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1835.0,Diesel,Automatic,32600.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2564.0,Diesel,Manual,29989.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3949.0,Diesel,Automatic,27954.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,29499.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1865.0,Diesel,Automatic,29450.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2236.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1000.0,Diesel,Automatic,33000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,10.0,Diesel,Manual,28570.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3790.0,Diesel,Automatic,29695.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3.0,Diesel,Automatic,29999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5307.0,Diesel,Automatic,25995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1000.0,Diesel,Manual,33999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,50.0,Diesel,Manual,34500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,9688.0,Diesel,Automatic,28795.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,29499.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1491.0,Diesel,Automatic,29995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5500.0,Diesel,Automatic,30495.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4043.0,Diesel,Automatic,29950.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,9800.0,Diesel,Automatic,28495.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,6679.0,Diesel,Automatic,27250.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,200.0,Diesel,Manual,30995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,856.0,Diesel,Automatic,34499.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,50.0,Diesel,Automatic,32999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,,,Diesel,,38130.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4522.0,Diesel,Automatic,29830.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2689.0,Diesel,Automatic,29200.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2869.0,Diesel,Automatic,31070.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,8850.0,Diesel,Automatic,29300.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,7000.0,Diesel,Automatic,29450.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2250.0,Diesel,Automatic,29895.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2500.0,Diesel,Automatic,30490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,29500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3000.0,Diesel,Manual,28000.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,112.0,Diesel,Manual,33950.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2500.0,Diesel,Manual,31890.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,,Diesel,Automatic,33210.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,31500.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3218.0,Diesel,Automatic,29950.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,33999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,6217.0,Diesel,Automatic,30490.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,750.0,Diesel,Automatic,33999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,15.0,Diesel,Automatic,30990.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,6000.0,Diesel,Automatic,32495.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,4502.0,Diesel,Automatic,28150.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,10.0,Diesel,Automatic,31333.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Manual,32999.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,5000.0,Diesel,Automatic,30995.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3255.0,Diesel,Automatic,30210.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2587.0,Diesel,Automatic,31990.0,dvm_car
Volkswagen,Tiguan Allspace,2017.0,2.0,2929.0,Diesel,Manual,27991.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,1950.0,Diesel,Manual,30250.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,9.0,Diesel,Automatic,29501.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,2798.0,Diesel,Automatic,29889.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3000.0,Diesel,Automatic,29495.0,dvm_car
Volkswagen,Tiguan Allspace,2018.0,2.0,3000.0,Diesel,Automatic,30000.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,13107.0,Diesel,Manual,24989.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,16000.0,Diesel,Automatic,22000.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,18000.0,Diesel,Automatic,24790.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,14812.0,Diesel,Automatic,29998.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,22410.0,Diesel,Manual,23699.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,39670.0,Diesel,Manual,22199.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,18298.0,Diesel,Automatic,24991.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,14861.0,Diesel,Automatic,29995.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,23500.0,Diesel,Automatic,29950.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,1.5,15342.0,Petrol,Manual,26499.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,13720.0,Diesel,Automatic,27895.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,11600.0,Diesel,Automatic,29750.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,21100.0,Diesel,Automatic,29198.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,16145.0,Diesel,Automatic,29427.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,5595.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,17983.0,Diesel,Automatic,23970.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,16106.0,Diesel,Automatic,26990.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,9435.0,Diesel,Manual,25290.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,21123.0,Diesel,Automatic,28000.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,9369.0,Diesel,Automatic,29495.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,18015.0,Diesel,Manual,23499.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,14779.0,Diesel,Automatic,27600.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,1.5,10755.0,Petrol,Automatic,26500.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,1.5,16963.0,Petrol,Automatic,28990.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,3133.0,Diesel,Manual,27995.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,9862.0,Diesel,Automatic,29000.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,31806.0,Diesel,Manual,23285.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,10111.0,Diesel,Manual,25999.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,19000.0,Diesel,Automatic,26990.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,16500.0,Petrol,Automatic,32000.0,dvm_car
Volkswagen,Tiguan Allspace,2019.0,2.0,0.0,Diesel,Automatic,33250.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,1023.0,Diesel,Automatic,34981.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,51947.0,Diesel,Automatic,22500.0,dvm_car
Volkswagen,Touareg,2013.0,3.0,66041.0,Diesel,Automatic,17350.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,100000.0,Diesel,Automatic,8245.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,73000.0,Diesel,Automatic,13995.0,dvm_car
Volkswagen,Touareg,2013.0,3.0,30000.0,Diesel,Automatic,21000.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,43216.0,Diesel,Automatic,21995.0,dvm_car
Volkswagen,Touareg,2008.0,5.0,96175.0,Diesel,Automatic,13900.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18789.0,Diesel,Automatic,28499.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,56000.0,Diesel,Automatic,20500.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,20.0,Diesel,Automatic,36000.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,3593.0,Diesel,Automatic,34795.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,60342.0,Diesel,Automatic,15780.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,5565.0,Diesel,Automatic,34490.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,20000.0,Diesel,Automatic,27489.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,29297.0,Diesel,Automatic,26499.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,27727.0,Diesel,Automatic,24998.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,47352.0,Diesel,Automatic,21490.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,18998.0,Diesel,Automatic,25998.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,79091.0,Diesel,Automatic,14400.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,8420.0,Diesel,Automatic,34000.0,dvm_car
Volkswagen,Touareg,2018.0,3.0,678.0,Diesel,Automatic,35999.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,15813.0,Diesel,Automatic,26599.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,70250.0,Diesel,Automatic,18995.0,dvm_car
Volkswagen,Touareg,2005.0,2.5,117000.0,Diesel,Automatic,4695.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,5500.0,Diesel,Automatic,34474.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,15267.0,Diesel,Automatic,23990.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,82000.0,Diesel,Automatic,15945.0,dvm_car
Volkswagen,Touareg,2008.0,2.5,88000.0,Diesel,Automatic,8495.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,1049.0,Diesel,Automatic,35490.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,3936.0,Diesel,Automatic,34795.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,33685.0,Diesel,Automatic,21250.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,80000.0,Diesel,Automatic,15000.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,2378.0,Diesel,Automatic,32995.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,47919.0,Diesel,Automatic,17410.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,131795.0,Diesel,Automatic,12990.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,8652.0,Diesel,Automatic,32349.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18222.0,Diesel,Automatic,27995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,25510.0,Diesel,Automatic,25495.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,40158.0,Diesel,Automatic,25490.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,70000.0,Diesel,Automatic,16000.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,89897.0,Diesel,Automatic,13995.0,dvm_car
Volkswagen,Touareg,2003.0,5.0,147043.0,Diesel,Automatic,3950.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,7897.0,Diesel,Automatic,42995.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,6162.0,Diesel,Automatic,35381.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,26582.0,Diesel,Automatic,29998.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,75831.0,Diesel,Automatic,14995.0,dvm_car
Volkswagen,Touareg,2013.0,3.0,43000.0,Diesel,Automatic,19990.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,30112.0,Diesel,Automatic,24417.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,9290.0,Diesel,Automatic,36000.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,13000.0,Diesel,Automatic,28991.0,dvm_car
Volkswagen,Touareg,2004.0,3.2,86000.0,Petrol,Automatic,4995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,27367.0,Diesel,Automatic,24995.0,dvm_car
Volkswagen,Touareg,2004.0,2.5,79000.0,Diesel,Manual,3695.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,35000.0,Diesel,Automatic,22995.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,21628.0,Diesel,Automatic,25795.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,11230.0,Diesel,Automatic,25880.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,91321.0,Diesel,Automatic,14490.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,25500.0,Diesel,Automatic,23995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,58852.0,Diesel,Automatic,21380.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,17000.0,Diesel,Automatic,28500.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,63000.0,Diesel,Automatic,22000.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,69000.0,Hybrid  Petrol/Electric,Automatic,15495.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,72123.0,Diesel,Automatic,15995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,38459.0,Diesel,Automatic,25899.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,15060.0,Diesel,Automatic,23995.0,dvm_car
Volkswagen,Touareg,2005.0,5.0,195000.0,Diesel,Automatic,4500.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,14251.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,59000.0,Diesel,Automatic,16500.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,40638.0,Diesel,Automatic,24998.0,dvm_car
Volkswagen,Touareg,2004.0,4.2,112000.0,Petrol,Automatic,3790.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18392.0,Diesel,Automatic,23950.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,85000.0,Diesel,Automatic,14995.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,14697.0,Diesel,Automatic,28995.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,47000.0,Diesel,Automatic,16490.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,95274.0,Diesel,Automatic,7575.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,10317.0,Diesel,Automatic,25000.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,56000.0,Diesel,Automatic,15990.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,30137.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,74000.0,Diesel,Automatic,14990.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,129800.0,Diesel,Automatic,6500.0,dvm_car
Volkswagen,Touareg,2005.0,2.5,164000.0,Diesel,Automatic,4990.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,31329.0,Diesel,Automatic,26600.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,67209.0,Diesel,Automatic,15995.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,15803.0,Diesel,Automatic,23999.0,dvm_car
Volkswagen,Touareg,2013.0,3.0,42000.0,Diesel,Automatic,17989.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,6924.0,Diesel,Automatic,31995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,31893.0,Diesel,Automatic,24991.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,89270.0,Diesel,Automatic,14590.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,12400.0,Diesel,Automatic,25750.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,31130.0,Diesel,Automatic,20995.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,64595.0,Diesel,Automatic,21991.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,37000.0,Diesel,Automatic,22950.0,dvm_car
Volkswagen,Touareg,2005.0,2.5,98000.0,Diesel,Automatic,3995.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,15347.0,Diesel,Automatic,28441.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,116700.0,Diesel,Automatic,7495.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,28700.0,Diesel,Automatic,22699.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,33894.0,Diesel,Automatic,22500.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,24006.0,Diesel,Automatic,27899.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,38000.0,Diesel,Automatic,22950.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,23000.0,Diesel,Automatic,25495.0,dvm_car
Volkswagen,Touareg,2004.0,2.5,87000.0,Diesel,Automatic,4990.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,20746.0,Diesel,Automatic,27495.0,dvm_car
Volkswagen,Touareg,2013.0,3.0,60000.0,Diesel,Automatic,17950.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,32711.0,Diesel,Automatic,25888.0,dvm_car
Volkswagen,Touareg,2008.0,2.5,49807.0,Diesel,Automatic,10998.0,dvm_car
Volkswagen,Touareg,2005.0,3.0,93000.0,Diesel,Automatic,5995.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,7400.0,Diesel,Automatic,33000.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,28454.0,Diesel,Automatic,24500.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,109000.0,Diesel,Automatic,5600.0,dvm_car
Volkswagen,Touareg,2004.0,3.2,75000.0,Petrol,Automatic,4795.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,79154.0,Diesel,Automatic,8400.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,15400.0,Diesel,Automatic,27750.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,43648.0,Diesel,Automatic,24950.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,6325.0,Diesel,Automatic,35991.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,9191.0,Diesel,Automatic,28994.0,dvm_car
Volkswagen,Touareg,2004.0,2.5,118000.0,Diesel,Automatic,4475.0,dvm_car
Volkswagen,Touareg,2005.0,3.0,97000.0,Diesel,Automatic,5950.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,27864.0,Diesel,Automatic,25255.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,9812.0,Diesel,Automatic,32399.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,6541.0,Diesel,Automatic,34993.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,19307.0,Diesel,Automatic,27970.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,39000.0,Diesel,Automatic,22989.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,20658.0,Diesel,Automatic,29499.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,2961.0,Diesel,Automatic,33989.0,dvm_car
Volkswagen,Touareg,2018.0,3.0,12958.0,Diesel,Automatic,35820.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,13000.0,Diesel,Automatic,27490.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,37126.0,Diesel,Automatic,22500.0,dvm_car
Volkswagen,Touareg,2018.0,3.0,30.0,Diesel,Automatic,35950.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,36928.0,Diesel,Automatic,24850.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,48935.0,Diesel,Automatic,20995.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,24170.0,Diesel,Automatic,26401.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,39518.0,Diesel,Automatic,26995.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,56403.0,Diesel,Automatic,17950.0,dvm_car
Volkswagen,Touareg,2011.0,3.0,97000.0,Diesel,Automatic,12450.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,5257.0,Diesel,Automatic,33795.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,99625.0,Diesel,Automatic,8495.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,39863.0,Diesel,Automatic,23456.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,18335.0,Diesel,Automatic,24530.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,14700.0,Diesel,Automatic,26990.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,9862.0,Diesel,Automatic,43950.0,dvm_car
Volkswagen,Touareg,2015.0,3.0,39000.0,Diesel,Automatic,23999.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18500.0,Diesel,Automatic,29999.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18461.0,Diesel,Automatic,28500.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,21633.0,Diesel,Automatic,27240.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,18000.0,Diesel,Automatic,28495.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,49800.0,Diesel,Automatic,17995.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,31609.0,Diesel,Automatic,27500.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,4694.0,Diesel,Automatic,39392.0,dvm_car
Volkswagen,Touareg,2014.0,3.0,45000.0,Diesel,Automatic,21000.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,27000.0,Diesel,Automatic,26495.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,23766.0,Diesel,Automatic,22850.0,dvm_car
Volkswagen,Touareg,2012.0,3.0,62195.0,Diesel,Automatic,15000.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,25125.0,Diesel,Automatic,28000.0,dvm_car
Volkswagen,Touareg,2004.0,2.5,90000.0,Diesel,Automatic,3990.0,dvm_car
Volkswagen,Touareg,2017.0,3.0,2969.0,Diesel,Automatic,33999.0,dvm_car
Volkswagen,Touareg,2016.0,3.0,16879.0,Diesel,Automatic,28799.0,dvm_car
Volkswagen,Touareg,2008.0,3.0,110088.0,Diesel,Automatic,7990.0,dvm_car
